Date,Hour,Temperature,Humidity,Wind speed,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Rental Count,Temperature Category,Good Weather
2018-08-11,7,26.7,0,0.8,0.0,0.0,Summer,0,True,326,Hot,0
2018-08-11,8,28.0,1,1.0,0.0,0.0,Summer,0,True,890,Hot,0
2018-08-11,9,29.7,1,1.3,0.0,0.0,Summer,0,True,1206,Hot,0
2018-08-11,10,31.3,1,1.8,0.0,0.0,Summer,0,True,1004,Hot,0
2018-08-11,11,31.5,1,2.5,0.0,0.0,Summer,0,True,307,Hot,0
2018-08-11,12,33.2,1,2.3,0.0,0.0,Summer,0,True,1226,Hot,0
2018-08-11,13,34.1,1,1.5,0.0,0.0,Summer,0,True,1229,Hot,0
2018-08-11,14,34.5,1,2.6,0.0,0.0,Summer,0,True,901,Hot,0
2018-08-11,15,35.0,1,1.5,0.0,0.0,Summer,0,True,837,Hot,0
2018-08-11,16,35.6,0,2.7,0.0,0.0,Summer,0,True,869,Hot,0
2018-08-11,17,35.8,0,2.2,0.0,0.0,Summer,0,True,481,Hot,0
2018-08-11,18,34.4,1,1.8,0.0,0.0,Summer,0,True,1062,Hot,0
2018-08-11,19,33.8,1,2.2,0.0,0.0,Summer,0,True,1375,Hot,0
2018-08-11,20,32.8,1,1.9,0.0,0.0,Summer,0,True,1955,Hot,0
2018-08-11,21,31.6,0,1.2,0.0,0.0,Summer,0,True,1063,Hot,0
2018-08-11,22,31.3,1,2.3,0.0,0.0,Summer,0,True,1104,Hot,0
2018-08-11,23,30.7,1,1.5,0.0,0.0,Summer,0,True,1360,Hot,0
2018-08-12,0,29.9,1,2.0,0.0,0.0,Summer,0,True,1574,Hot,0
2018-08-12,1,29.4,1,1.5,0.0,0.0,Summer,0,True,1053,Hot,0
2018-08-12,2,29.0,1,1.4,0.0,0.0,Summer,0,True,617,Hot,0
2018-08-12,3,28.5,0,1.6,0.0,0.0,Summer,0,True,449,Hot,0
2018-08-12,4,28.1,0,0.8,0.0,0.0,Summer,0,True,176,Hot,0
2018-08-12,5,27.7,0,1.4,0.0,0.0,Summer,0,True,218,Hot,0
2018-08-12,6,27.2,0,0.9,0.0,0.0,Summer,0,True,130,Hot,0
2018-08-12,7,27.4,0,0.6,0.0,0.0,Summer,0,True,349,Hot,0
2018-08-12,8,28.6,1,1.1,0.0,0.0,Summer,0,True,460,Hot,0
2018-08-12,9,29.7,1,1.6,0.0,0.0,Summer,0,True,546,Hot,0
2018-08-12,10,31.6,1,2.3,0.0,0.0,Summer,0,True,839,Hot,0
2018-08-12,11,32.8,1,2.8,0.0,0.0,Summer,0,True,354,Hot,0
2018-08-12,12,33.8,1,2.0,0.0,0.0,Summer,0,True,1073,Hot,0
2018-08-12,13,34.0,1,1.4,0.0,0.0,Summer,0,True,309,Hot,0
2018-08-12,14,35.0,1,2.2,0.0,0.0,Summer,0,True,491,Hot,0
2018-08-12,15,34.9,1,2.0,0.0,0.0,Summer,0,True,930,Hot,0
2018-08-12,16,34.1,1,2.5,0.0,0.0,Summer,0,True,905,Hot,0
2018-08-12,17,33.7,1,2.3,0.0,0.0,Summer,0,True,1592,Hot,0
2018-08-12,18,33.4,1,1.6,0.0,0.0,Summer,0,True,796,Hot,0
2018-08-12,19,32.0,0,2.1,1.0,0.0,Summer,0,True,1663,Hot,0
2018-08-12,20,29.4,0,1.1,4.0,0.0,Summer,0,True,1409,Hot,0
2018-08-12,21,28.9,0,0.3,0.0,0.0,Summer,0,True,1717,Hot,0
2018-08-12,22,28.8,0,0.2,0.0,0.0,Summer,0,True,1400,Hot,0
2018-08-12,23,28.7,0,0.4,0.0,0.0,Summer,0,True,1391,Hot,0
2018-08-13,0,28.4,0,1.3,0.0,0.0,Summer,0,True,515,Hot,0
2018-08-13,1,28.2,0,0.2,1.0,0.0,Summer,0,True,412,Hot,0
2018-08-13,2,28.1,0,0.9,0.0,0.0,Summer,0,True,197,Hot,0
2018-08-13,3,27.7,0,0.5,0.0,0.0,Summer,0,True,355,Hot,0
2018-08-13,4,27.1,0,0.9,0.0,0.0,Summer,0,True,91,Hot,0
2018-08-13,5,26.8,0,0.6,0.0,0.0,Summer,0,True,196,Hot,0
2018-08-13,6,26.7,0,0.6,0.0,0.0,Summer,0,True,532,Hot,0
2018-08-13,7,27.0,0,0.9,0.0,0.0,Summer,0,True,981,Hot,0
2018-08-13,8,28.0,0,1.1,0.0,0.0,Summer,0,True,1022,Hot,0
2018-08-13,9,29.4,0,2.0,0.0,0.0,Summer,0,True,545,Hot,0
2018-08-13,10,30.6,0,0.7,0.0,0.0,Summer,0,True,387,Hot,0
2018-08-13,11,31.7,1,1.1,0.0,0.0,Summer,0,True,638,Hot,0
2018-08-13,12,33.4,1,2.6,0.0,0.0,Summer,0,True,1059,Hot,0
2018-08-13,13,33.0,1,1.7,0.0,0.0,Summer,0,True,376,Hot,0
2018-08-13,14,33.6,1,1.1,0.0,0.0,Summer,0,True,99,Hot,0
2018-08-13,15,34.0,1,1.8,0.0,0.0,Summer,0,True,578,Hot,0
2018-08-13,16,33.5,1,2.2,0.0,0.0,Summer,0,True,882,Hot,0
2018-08-13,17,33.2,1,2.7,0.0,0.0,Summer,0,True,424,Hot,0
2018-08-13,18,33.1,1,3.1,0.0,0.0,Summer,0,True,1194,Hot,0
2018-08-13,19,,1,2.3,0.0,0.0,Summer,0,True,1616,,0
2018-08-13,20,31.0,0,2.9,0.0,0.0,Summer,0,True,1165,Hot,0
2018-08-13,21,30.4,0,1.6,0.0,0.0,Summer,0,True,2281,Hot,0
2018-08-13,22,29.9,1,1.3,0.0,0.0,Summer,0,True,1978,Hot,0
2018-08-13,23,29.6,0,0.1,0.0,0.0,Summer,0,True,415,Hot,0
2018-08-14,0,29.3,0,1.6,0.0,0.0,Summer,0,True,1100,Hot,0
2018-08-14,1,28.9,0,1.2,0.0,0.0,Summer,0,True,552,Hot,0
2018-08-14,2,28.6,0,1.5,0.0,0.0,Summer,0,True,577,Hot,0
2018-08-14,3,28.4,0,1.4,0.0,0.0,Summer,0,True,115,Hot,0
2018-08-14,4,28.1,0,0.4,0.0,0.0,Summer,0,True,30,Hot,0
2018-08-14,5,27.9,0,0.3,0.0,0.0,Summer,0,True,308,Hot,0
2018-08-14,6,27.8,0,0.1,0.0,0.0,Summer,0,True,566,Hot,0
2018-08-14,7,27.9,0,0.4,0.0,0.0,Summer,0,True,1664,Hot,0
2018-08-14,8,29.3,0,0.9,0.0,0.0,Summer,0,True,1363,Hot,0
2018-08-14,9,31.0,1,0.8,0.0,0.0,Summer,0,True,1535,Hot,0
2018-08-14,10,31.7,1,1.3,0.0,0.0,Summer,0,True,868,Hot,0
2018-08-14,11,32.4,1,1.9,0.0,0.0,Summer,0,True,680,Hot,0
2018-08-14,12,33.9,1,1.5,0.0,0.0,Summer,0,True,1026,Hot,0
2018-08-14,13,35.7,0,2.4,0.0,0.0,Summer,0,True,399,Hot,0
2018-08-14,14,36.2,1,2.9,0.0,0.0,Summer,0,True,787,Hot,0
2018-08-14,15,37.2,0,2.5,0.0,0.0,Summer,0,True,782,Hot,0
2018-08-14,16,36.3,1,2.4,0.0,0.0,Summer,0,True,656,Hot,0
2018-08-14,17,34.7,1,3.0,0.0,0.0,Summer,0,True,1037,Hot,0
2018-08-14,18,33.7,1,2.4,0.0,0.0,Summer,0,True,2886,Hot,0
2018-08-14,19,32.7,1,2.2,0.0,0.0,Summer,0,True,1315,Hot,0
2018-08-14,20,31.8,1,0.9,0.0,0.0,Summer,0,True,2242,Hot,0
2018-08-14,21,31.3,1,0.3,0.0,0.0,Summer,0,True,3108,Hot,0
2018-08-14,22,30.9,0,0.7,0.0,0.0,Summer,0,True,1971,Hot,0
2018-08-14,23,30.3,0,0.4,0.0,0.0,Summer,0,True,569,Hot,0
2018-08-15,0,30.0,0,0.8,0.0,0.0,Summer,1,True,182,Hot,0
2018-08-15,1,29.6,0,0.4,0.0,0.0,Summer,1,True,1098,Hot,0
2018-08-15,2,29.5,0,0.4,0.0,0.0,Summer,1,True,773,Hot,0
2018-08-15,3,29.1,0,0.3,0.0,0.0,Summer,1,True,493,Hot,0
2018-08-15,4,28.8,0,0.5,0.0,0.0,Summer,1,True,190,Hot,0
2018-08-15,5,28.6,0,0.8,0.0,0.0,Summer,1,True,308,Hot,0
2018-08-15,6,28.4,0,1.0,0.0,0.0,Summer,1,True,413,Hot,0
2018-08-15,7,28.6,0,0.6,0.0,0.0,Summer,1,True,56,Hot,0
2018-08-15,8,29.9,1,0.8,0.0,0.0,Summer,1,True,395,Hot,0
2018-08-15,9,32.0,1,1.6,0.0,0.0,Summer,1,True,477,Hot,0
2018-08-15,10,33.5,1,1.0,0.0,0.0,Summer,1,True,497,Hot,0
2018-08-15,11,35.4,1,1.2,0.0,0.0,Summer,1,True,642,Hot,0
2018-08-15,12,36.5,1,1.1,0.0,0.0,Summer,1,True,1059,Hot,0
2018-08-15,13,,0,1.5,0.0,0.0,Summer,1,True,347,,0
2018-08-15,14,37.2,0,0.9,0.0,0.0,Summer,1,True,176,Hot,0
2018-08-15,15,37.4,0,1.4,0.0,0.0,Summer,1,True,1170,Hot,0
2018-08-15,16,36.6,0,0.7,0.0,0.0,Summer,1,True,564,Hot,0
2018-08-15,17,33.6,1,3.9,0.0,0.0,Summer,1,True,908,Hot,0
2018-08-15,18,32.8,0,2.3,0.1,0.0,Summer,1,True,929,Hot,0
2018-08-15,19,28.7,0,0.7,0.9,0.0,Summer,1,True,1386,Hot,0
2018-08-15,20,28.4,0,1.5,0.0,0.0,Summer,1,True,2173,Hot,0
2018-08-15,21,28.6,0,1.3,0.0,0.0,Summer,1,True,497,Hot,0
2018-08-15,22,28.6,0,1.0,0.0,0.0,Summer,1,True,437,Hot,0
2018-08-15,23,28.5,0,1.1,0.0,0.0,Summer,1,True,1196,Hot,0
2018-08-16,0,28.4,0,0.9,0.0,0.0,Summer,0,True,879,Hot,0
2018-08-16,1,28.2,0,1.0,0.0,0.0,Summer,0,True,292,Hot,0
2018-08-16,2,28.1,0,0.8,0.0,0.0,Summer,0,True,710,Hot,0
2018-08-16,3,27.9,0,0.6,0.0,0.0,Summer,0,True,39,Hot,0
2018-08-16,4,27.8,0,0.9,0.0,0.0,Summer,0,True,174,Hot,0
2018-08-16,5,28.0,0,0.5,0.0,0.0,Summer,0,True,147,Hot,0
2018-08-16,6,27.5,0,1.1,0.0,0.0,Summer,0,True,803,Hot,0
2018-08-16,7,27.6,0,1.2,0.0,0.0,Summer,0,True,777,Hot,0
2018-08-16,8,28.2,0,1.3,0.0,0.0,Summer,0,True,2014,Hot,0
2018-08-16,9,30.6,1,1.1,0.0,0.0,Summer,0,True,503,Hot,0
2018-08-16,10,31.9,1,2.2,0.0,0.0,Summer,0,True,777,Hot,0
2018-08-16,11,33.5,1,2.4,0.0,0.0,Summer,0,True,292,Hot,0
2018-08-16,12,34.5,1,2.2,0.0,0.0,Summer,0,True,503,Hot,0
2018-08-16,13,35.1,0,2.0,0.0,0.0,Summer,0,True,772,Hot,0
2018-08-16,14,35.3,1,2.0,0.0,0.0,Summer,0,True,420,Hot,0
2018-08-16,15,35.0,0,2.0,0.0,0.0,Summer,0,True,283,Hot,0
2018-08-16,16,34.5,0,1.9,0.0,0.0,Summer,0,True,515,Hot,0
2018-08-16,17,33.8,0,2.2,0.0,0.0,Summer,0,True,1212,Hot,0
2018-08-16,18,32.4,1,2.1,0.0,0.0,Summer,0,True,4001,Hot,0
2018-08-16,19,29.8,1,2.5,0.0,0.0,Summer,0,True,2662,Hot,0
2018-08-16,20,27.9,1,1.9,0.0,0.0,Summer,0,True,3728,Hot,0
2018-08-16,21,26.8,1,2.0,0.0,0.0,Summer,0,True,2124,Hot,0
2018-08-16,22,25.9,1,2.1,0.0,0.0,Summer,0,True,1379,Nice,1
2018-08-16,23,25.0,1,2.2,0.0,0.0,Summer,0,True,1388,Nice,1
2018-08-17,0,24.1,1,2.0,0.0,0.0,Summer,0,True,1475,Nice,1
2018-08-17,1,23.4,1,2.1,0.0,0.0,Summer,0,True,172,Nice,1
2018-08-17,2,22.8,1,1.4,0.0,0.0,Summer,0,True,405,Nice,1
2018-08-17,3,22.4,1,1.3,0.0,0.0,Summer,0,True,210,Nice,1
2018-08-17,4,22.1,1,1.6,0.0,0.0,Summer,0,True,206,Nice,1
2018-08-17,5,21.8,1,1.9,0.0,0.0,Summer,0,True,339,Nice,1
2018-08-17,6,21.8,1,2.0,0.0,0.0,Summer,0,True,1096,Nice,1
2018-08-17,7,22.0,1,1.7,0.0,0.0,Summer,0,True,629,Nice,1
2018-08-17,8,23.5,1,1.7,0.0,0.0,Summer,0,True,2746,Nice,1
2018-08-17,9,25.5,1,2.6,0.0,0.0,Summer,0,True,446,Nice,1
2018-08-17,10,27.0,0,2.2,0.0,0.0,Summer,0,True,325,Hot,0
2018-08-17,11,28.8,0,2.2,0.0,0.0,Summer,0,True,930,Hot,0
2018-08-17,12,30.3,0,1.9,0.0,0.0,Summer,0,True,509,Hot,0
2018-08-17,13,31.3,0,2.1,0.0,0.0,Summer,0,True,468,Hot,0
2018-08-17,14,32.7,0,2.0,0.0,0.0,Summer,0,True,929,Hot,0
2018-08-17,15,33.5,0,2.1,0.0,0.0,Summer,0,True,816,Hot,0
2018-08-17,16,33.7,0,1.5,0.0,0.0,Summer,0,True,1894,Hot,0
2018-08-17,17,33.1,0,1.9,0.0,0.0,Summer,0,True,1962,Hot,0
2018-08-17,18,32.5,0,1.4,0.0,0.0,Summer,0,True,2904,Hot,0
2018-08-17,19,,0,1.5,0.0,0.0,Summer,0,True,648,,0
2018-08-17,20,28.4,1,1.7,0.0,0.0,Summer,0,True,1539,Hot,0
2018-08-17,21,27.1,1,1.6,0.0,0.0,Summer,0,True,1142,Hot,0
2018-08-17,22,26.0,1,1.7,0.0,0.0,Summer,0,True,1856,Hot,0
2018-08-17,23,25.2,1,1.2,0.0,0.0,Summer,0,True,1165,Nice,1
2018-08-18,0,24.5,1,1.2,0.0,0.0,Summer,0,True,1628,Nice,1
2018-08-18,1,23.9,1,0.9,0.0,0.0,Summer,0,True,970,Nice,1
2018-08-18,2,23.4,1,1.1,0.0,0.0,Summer,0,True,707,Nice,1
2018-08-18,3,23.0,1,1.0,0.0,0.0,Summer,0,True,400,Nice,1
2018-08-18,4,22.6,1,1.4,0.0,0.0,Summer,0,True,492,Nice,1
2018-08-18,5,22.0,1,1.0,0.0,0.0,Summer,0,True,400,Nice,1
2018-08-18,6,21.6,1,1.0,0.0,0.0,Summer,0,True,349,Nice,1
2018-08-18,7,21.7,1,1.3,0.0,0.0,Summer,0,True,518,Nice,1
2018-08-18,8,23.2,1,1.0,0.0,0.0,Summer,0,True,978,Nice,1
2018-08-18,9,25.3,1,1.4,0.0,0.0,Summer,0,True,109,Nice,1
2018-08-18,10,27.0,0,1.2,0.0,0.0,Summer,0,True,88,Hot,0
2018-08-18,11,28.4,0,1.6,0.0,0.0,Summer,0,True,357,Hot,0
2018-08-18,12,29.8,0,1.5,0.0,0.0,Summer,0,True,1443,Hot,0
2018-08-18,13,31.1,0,1.5,0.0,0.0,Summer,0,True,582,Hot,0
2018-08-18,14,31.0,0,1.8,0.0,0.0,Summer,0,True,1190,Hot,0
2018-08-18,15,31.7,0,1.9,0.0,0.0,Summer,0,True,1419,Hot,0
2018-08-18,16,31.8,0,2.1,0.0,0.0,Summer,0,True,858,Hot,0
2018-08-18,17,29.9,0,2.9,0.0,0.0,Summer,0,True,2380,Hot,0
2018-08-18,18,30.1,0,2.1,0.0,0.0,Summer,0,True,1578,Hot,0
2018-08-18,19,28.5,1,1.6,0.0,0.0,Summer,0,True,2496,Hot,0
2018-08-18,20,27.6,1,1.2,0.0,0.0,Summer,0,True,1860,Hot,0
2018-08-18,21,26.8,1,0.9,0.0,0.0,Summer,0,True,2821,Hot,0
2018-08-18,22,26.3,1,0.8,0.0,0.0,Summer,0,True,3354,Hot,0
2018-08-18,23,25.9,1,1.3,0.0,0.0,Summer,0,True,979,Nice,1
2018-08-19,0,25.3,1,2.4,0.0,0.0,Summer,0,True,842,Nice,1
2018-08-19,1,25.0,1,0.9,0.0,0.0,Summer,0,True,758,Nice,1
2018-08-19,2,24.5,1,0.3,0.0,0.0,Summer,0,True,1041,Nice,1
2018-08-19,3,24.0,1,0.6,0.0,0.0,Summer,0,True,575,Nice,1
2018-08-19,4,23.6,0,0.3,0.0,0.0,Summer,0,True,523,Nice,0
2018-08-19,5,23.4,0,0.3,0.0,0.0,Summer,0,True,314,Nice,0
2018-08-19,6,23.1,0,0.6,0.0,0.0,Summer,0,True,42,Nice,0
2018-08-19,7,23.3,0,1.0,0.0,0.0,Summer,0,True,712,Nice,0
2018-08-19,8,24.4,1,0.8,0.0,0.0,Summer,0,True,326,Nice,1
2018-08-19,9,26.3,1,0.7,0.0,0.0,Summer,0,True,469,Hot,0
2018-08-19,10,27.3,1,0.9,0.0,0.0,Summer,0,True,682,Hot,0
2018-08-19,11,28.4,1,1.0,0.0,0.0,Summer,0,True,486,Hot,0
2018-08-19,12,30.9,0,1.8,0.0,0.0,Summer,0,True,1491,Hot,0
2018-08-19,13,32.4,0,2.7,0.0,0.0,Summer,0,True,917,Hot,0
2018-08-19,14,33.4,0,1.2,0.0,0.0,Summer,0,True,292,Hot,0
2018-08-19,15,33.8,0,1.6,0.0,0.0,Summer,0,True,1692,Hot,0
2018-08-19,16,,0,2.4,0.0,0.0,Summer,0,True,719,,0
2018-08-19,17,32.7,0,2.5,0.0,0.0,Summer,0,True,2749,Hot,0
2018-08-19,18,32.3,1,1.9,0.0,0.0,Summer,0,True,1639,Hot,0
2018-08-19,19,29.7,1,2.5,0.0,0.0,Summer,0,True,3075,Hot,0
2018-08-19,20,28.5,1,1.4,0.0,0.0,Summer,0,True,2737,Hot,0
2018-08-19,21,27.9,0,0.7,0.0,0.0,Summer,0,True,1664,Hot,0
2018-08-19,22,27.7,0,0.6,0.0,0.0,Summer,0,True,1893,Hot,0
2018-08-19,23,27.5,1,0.3,0.0,0.0,Summer,0,True,1440,Hot,0
2018-08-20,0,27.0,0,0.6,0.0,0.0,Summer,0,True,1190,Hot,0
2018-08-20,1,26.6,0,0.2,0.0,0.0,Summer,0,True,612,Hot,0
2018-08-20,2,,0,0.3,0.0,0.0,Summer,0,True,495,,0
2018-08-20,3,26.1,0,0.6,0.0,0.0,Summer,0,True,393,Hot,0
2018-08-20,4,,0,1.1,0.0,0.0,Summer,0,True,289,,0
2018-08-20,5,25.7,0,0.8,0.0,0.0,Summer,0,True,137,Nice,0
2018-08-20,6,25.3,0,1.5,0.0,0.0,Summer,0,True,1002,Nice,0
2018-08-20,7,25.4,1,1.4,0.0,0.0,Summer,0,True,2055,Nice,1
2018-08-20,8,26.6,1,1.1,0.0,0.0,Summer,0,True,1670,Hot,0
2018-08-20,9,27.5,1,1.0,0.0,0.0,Summer,0,True,1508,Hot,0
2018-08-20,10,29.3,1,2.0,0.0,0.0,Summer,0,True,819,Hot,0
2018-08-20,11,31.2,1,1.9,0.0,0.0,Summer,0,True,1347,Hot,0
2018-08-20,12,31.7,1,2.5,0.0,0.0,Summer,0,True,1132,Hot,0
2018-08-20,13,31.6,1,2.7,0.0,0.0,Summer,0,True,312,Hot,0
2018-08-20,14,32.1,1,2.8,0.0,0.0,Summer,0,True,905,Hot,0
2018-08-20,15,32.9,1,1.9,0.0,0.0,Summer,0,True,431,Hot,0
2018-08-20,16,32.3,1,2.8,0.0,0.0,Summer,0,True,1284,Hot,0
2018-08-20,17,32.1,1,2.6,0.0,0.0,Summer,0,True,2749,Hot,0
2018-08-20,18,31.6,1,2.1,0.0,0.0,Summer,0,True,1633,Hot,0
2018-08-20,19,30.8,1,1.9,0.0,0.0,Summer,0,True,3059,Hot,0
2018-08-20,20,29.8,0,3.4,0.0,0.0,Summer,0,True,1241,Hot,0
2018-08-20,21,29.3,0,3.1,0.0,0.0,Summer,0,True,831,Hot,0
2018-08-20,22,29.0,0,4.2,0.0,0.0,Summer,0,True,2093,Hot,0
2018-08-20,23,28.5,0,4.9,0.0,0.0,Summer,0,True,779,Hot,0
2018-08-21,0,28.3,1,3.7,0.0,0.0,Summer,0,True,726,Hot,0
2018-08-21,1,28.0,0,3.9,0.0,0.0,Summer,0,True,1215,Hot,0
2018-08-21,2,27.6,1,4.3,0.0,0.0,Summer,0,True,450,Hot,0
2018-08-21,3,26.8,0,4.5,0.1,0.0,Summer,0,True,268,Hot,0
2018-08-21,4,25.3,0,6.9,0.4,0.0,Summer,0,True,72,Nice,0
2018-08-21,5,23.8,0,3.6,1.0,0.0,Summer,0,True,50,Nice,0
2018-08-21,6,23.8,0,3.3,1.5,0.0,Summer,0,True,73,Nice,0
2018-08-21,7,23.4,0,2.4,2.0,0.0,Summer,0,True,296,Nice,0
2018-08-21,8,24.0,0,3.5,0.0,0.0,Summer,0,True,1653,Nice,0
2018-08-21,9,24.4,0,3.0,0.0,0.0,Summer,0,True,1013,Nice,0
2018-08-21,10,,0,3.2,0.0,0.0,Summer,0,True,93,,0
2018-08-21,11,24.7,0,2.3,0.0,0.0,Summer,0,True,400,Nice,0
2018-08-21,12,25.7,0,3.4,0.0,0.0,Summer,0,True,399,Nice,0
2018-08-21,13,27.1,0,2.6,0.0,0.0,Summer,0,True,870,Hot,0
2018-08-21,14,28.5,1,2.6,0.0,0.0,Summer,0,True,737,Hot,0
2018-08-21,15,29.5,1,2.0,0.0,0.0,Summer,0,True,511,Hot,0
2018-08-21,16,30.4,1,2.0,0.0,0.0,Summer,0,True,889,Hot,0
2018-08-21,17,30.8,1,2.3,0.0,0.0,Summer,0,True,1989,Hot,0
2018-08-21,18,30.3,1,1.7,0.0,0.0,Summer,0,True,2688,Hot,0
2018-08-21,19,29.2,0,1.7,0.0,0.0,Summer,0,True,3529,Hot,0
2018-08-21,20,27.7,0,1.6,0.0,0.0,Summer,0,True,3050,Hot,0
2018-08-21,21,26.8,0,0.4,0.0,0.0,Summer,0,True,1852,Hot,0
2018-08-21,22,26.1,0,1.2,0.0,0.0,Summer,0,True,712,Hot,0
2018-08-21,23,25.6,0,0.1,0.0,0.0,Summer,0,True,827,Nice,0
2018-08-22,0,25.1,0,0.5,0.0,0.0,Summer,0,True,741,Nice,0
2018-08-22,1,24.6,0,0.6,0.0,0.0,Summer,0,True,528,Nice,0
2018-08-22,2,24.2,0,0.6,0.0,0.0,Summer,0,True,784,Nice,0
2018-08-22,3,24.1,0,0.8,0.0,0.0,Summer,0,True,240,Nice,0
2018-08-22,4,23.6,0,0.8,0.0,0.0,Summer,0,True,190,Nice,0
2018-08-22,5,23.4,0,0.4,0.0,0.0,Summer,0,True,136,Nice,0
2018-08-22,6,23.7,0,0.3,0.0,0.0,Summer,0,True,1057,Nice,0
2018-08-22,7,24.3,0,0.6,0.0,0.0,Summer,0,True,1377,Nice,0
2018-08-22,8,25.7,0,0.9,0.0,0.0,Summer,0,True,1361,Nice,0
2018-08-22,9,28.0,1,1.5,0.0,0.0,Summer,0,True,1044,Hot,0
2018-08-22,10,30.2,1,1.4,0.0,0.0,Summer,0,True,863,Hot,0
2018-08-22,11,32.1,1,1.6,0.0,0.0,Summer,0,True,708,Hot,0
2018-08-22,12,33.9,1,1.4,0.0,0.0,Summer,0,True,162,Hot,0
2018-08-22,13,35.3,1,2.1,0.0,0.0,Summer,0,True,292,Hot,0
2018-08-22,14,36.2,0,1.5,0.0,0.0,Summer,0,True,425,Hot,0
2018-08-22,15,36.8,0,1.0,0.0,0.0,Summer,0,True,1102,Hot,0
2018-08-22,16,37.4,0,1.3,0.0,0.0,Summer,0,True,953,Hot,0
2018-08-22,17,36.4,0,1.2,0.0,0.0,Summer,0,True,1518,Hot,0
2018-08-22,18,35.4,1,1.0,0.0,0.0,Summer,0,True,3175,Hot,0
2018-08-22,19,35.2,1,0.5,0.0,0.0,Summer,0,True,2516,Hot,0
2018-08-22,20,33.2,1,1.0,0.0,0.0,Summer,0,True,1290,Hot,0
2018-08-22,21,33.1,1,2.7,0.0,0.0,Summer,0,True,1838,Hot,0
2018-08-22,22,32.1,1,2.0,0.0,0.0,Summer,0,True,528,Hot,0
2018-08-22,23,31.2,1,1.8,0.0,0.0,Summer,0,True,1545,Hot,0
2018-08-23,0,30.7,1,1.3,0.0,0.0,Summer,0,True,137,Hot,0
2018-08-23,1,30.1,1,0.8,0.0,0.0,Summer,0,True,797,Hot,0
2018-08-23,2,29.8,1,1.4,0.0,0.0,Summer,0,True,861,Hot,0
2018-08-23,3,29.7,1,1.4,0.0,0.0,Summer,0,True,463,Hot,0
2018-08-23,4,29.3,1,1.0,0.0,0.0,Summer,0,True,167,Hot,0
2018-08-23,5,28.5,1,0.9,0.1,0.0,Summer,0,True,204,Hot,0
2018-08-23,6,28.3,1,1.5,0.0,0.0,Summer,0,True,379,Hot,0
2018-08-23,7,28.3,1,1.1,0.0,0.0,Summer,0,True,639,Hot,0
2018-08-23,8,,1,1.3,0.0,0.0,Summer,0,True,1375,,0
2018-08-23,9,29.3,1,1.5,0.0,0.0,Summer,0,True,323,Hot,0
2018-08-23,10,,1,1.8,0.0,0.0,Summer,0,True,723,,0
2018-08-23,11,29.9,1,1.7,0.1,0.0,Summer,0,True,597,Hot,0
2018-08-23,12,31.9,1,1.9,0.0,0.0,Summer,0,True,1080,Hot,0
2018-08-23,13,31.0,1,1.9,0.0,0.0,Summer,0,True,311,Hot,0
2018-08-23,14,30.5,1,2.0,0.1,0.0,Summer,0,True,966,Hot,0
2018-08-23,15,32.0,1,2.1,0.0,0.0,Summer,0,True,883,Hot,0
2018-08-23,16,31.7,1,1.9,0.0,0.0,Summer,0,True,1589,Hot,0
2018-08-23,17,30.8,1,2.2,0.0,0.0,Summer,0,True,1496,Hot,0
2018-08-23,18,30.6,1,2.3,0.0,0.0,Summer,0,True,846,Hot,0
2018-08-23,19,30.0,1,2.2,0.0,0.0,Summer,0,True,246,Hot,0
2018-08-23,20,29.2,0,2.1,0.1,0.0,Summer,0,True,243,Hot,0
2018-08-23,21,27.8,0,2.0,0.1,0.0,Summer,0,True,75,Hot,0
2018-08-23,22,26.6,0,1.7,1.5,0.0,Summer,0,True,355,Hot,0
2018-08-23,23,26.1,0,1.9,0.5,0.0,Summer,0,True,331,Hot,0
2018-08-24,0,25.7,0,2.0,0.5,0.0,Summer,0,True,273,Nice,0
2018-08-24,1,25.7,0,2.0,0.2,0.0,Summer,0,True,140,Nice,0
2018-08-24,2,25.4,0,2.0,0.8,0.0,Summer,0,True,131,Nice,0
2018-08-24,3,24.8,0,2.2,1.0,0.0,Summer,0,True,89,Nice,0
2018-08-24,4,24.5,0,2.0,1.0,0.0,Summer,0,True,24,Nice,0
2018-08-24,5,24.6,0,1.5,0.5,0.0,Summer,0,True,46,Nice,0
2018-08-24,6,24.9,0,1.1,0.5,0.0,Summer,0,True,195,Nice,0
2018-08-24,7,24.2,0,2.3,0.0,0.0,Summer,0,True,248,Nice,0
2018-08-24,8,,0,1.7,0.0,0.0,Summer,0,True,510,,0
2018-08-24,9,24.8,0,1.7,0.0,0.0,Summer,0,True,407,Nice,0
2018-08-24,10,26.0,0,2.2,0.0,0.0,Summer,0,True,287,Hot,0
2018-08-24,11,26.2,0,2.6,0.0,0.0,Summer,0,True,151,Hot,0
2018-08-24,12,25.8,0,3.2,0.0,0.0,Summer,0,True,212,Nice,0
2018-08-24,13,25.8,0,2.8,0.0,0.0,Summer,0,True,112,Nice,0
2018-08-24,14,24.4,0,2.9,1.5,0.0,Summer,0,True,160,Nice,0
2018-08-24,15,24.0,0,3.1,0.5,0.0,Summer,0,True,473,Nice,0
2018-08-24,16,24.6,0,2.7,0.0,0.0,Summer,0,True,490,Nice,0
